country,advertiser_name,ad_campaign_id,dim_campaign_id,campaign_name,ad_type,campaign_start,campaign_end,optimization_type,impressions,clicks,spend,dpv_total,order_count_total,units_sold_total,product_sales_$_total
US,Oculus - US,2535864001,45713231,Oculus_Rift P5 Push_Q2Q32017_AAP,AAP,6/5/2017 4:00,7/12/2017 3:59,PURCHASE,17254382,6204,44987.0248,30417,903,905,183851.11
US,Redfox - SMIPH (SMIPH),3051815001,548886185,Redfox - SSDA - B014Q5S0S8 - WNQXKSUMETE4LS7D4Q2C2PWEPY-043 - MOBILEADS - Gummy06,MOBILE_AD_NETWORK,11/6/2017 7:00,11/20/2017 7:00,CTR,1477104,2633,130.87,2826,33,33,0
US,I health - US,2729093001,288704437,Culturelle-Kid Chewables 30 CT-Aug-Sept-2017,AAP_MOBILE,8/11/2017 4:00,11/1/2017 3:59,PURCHASE,17450630,28685,52380.5691,30258,818,980,16375.41
US,P&G Scale,2515070001,38085494,Hair Care_AAP_Food,AAP_MOBILE,5/24/2017 4:00,7/1/2017 3:59,PURCHASE,1078199,1139,2713.836,1557,5,5,80.32
US,Redfox - HP9O4 (HP9O4),2585413001,66841089,Redfox - SSDA - B071GVJ8GP - V77ZYHGEUVDDIQ5SHTSKEZQHJI - MOBILEADS - Electric Vegas - Free Slots C...,MOBILE_AD_NETWORK,6/23/2017 7:00,7/7/2017 7:00,CTR,2124,4,0.28,5,0,0,0
US,GMC,2797770001,327399504,O-W98G_2017 GMC Labor Day CQT_Amazon Garage Data_SUV Package,AAP,9/1/2017 4:00,9/16/2017 3:59,CTR,1196897,528,10066.763,,,,
US,Mars_Wrigley_US,2403389001,16700004,STRMSF78472_MDG0_ICAT_2017_DIS_AAP_Awareness_GM_O-R9PL,AAP,3/27/2017 4:00,6/26/2017 3:59,PURCHASE,2818960,391,6295.0529,2169,309,336,6008.13
US,Blizzard Entertainment - US,2959557001,458858654,Overwatch_Always On 2017_AAP_Desktop & Mobile_10/24-11/19,AAP_MOBILE,10/24/2017 4:00,11/20/2017 4:59,PURCHASE,11875451,22150,34862.8742,45975,940,1036,38522.95
US,Bose - US,2626781001,141447669,Bose AAP Test (CRM Match Targeting) Linkout CPA,AAP_MOBILE,7/14/2017 4:00,8/22/2017 3:59,CVR,2362377,5257,7657.1805,2786,146,149,27423.99
US,"NBTY Global, Inc. - US",2580489001,64994286,"NBTY Global, Inc. - US_NBTY-Broadline-Q3-2017_AAP_07/01-09/30",AAP,7/1/2017 4:00,10/1/2017 3:59,PURCHASE,16369803,1932,35617.0987,17440,3287,3990,42373.17
US,Partners in Health,2478542001,24866085,Partners in Health - Mothers Day 2017,AAP,5/3/2017 4:00,5/15/2017 3:59,CVR,158572,59,1374.9892,0,0,0,0
US,Abbott Labs - US,2518674001,38989296,EAS Myoplex Q2-Q4 2017 | AAP | ASIN A & B,AAP_MOBILE,5/25/2017 4:00,1/1/2018 4:59,PURCHASE,36169177,47513,84837.7122,68663,887,924,23886.74
US,Redfox - DIC6H (DIC6H),2999240001,481015962,Redfox - SSDA - B076M84SFQ - 5XQM4LH46O2QO6MVNO6JS2UOLU - MOBILEADS - Kitty Cat Pop: My Virtual Pet...,MOBILE_AD_NETWORK,10/23/2017 7:00,11/6/2017 8:00,CTR,112912,128,8.8,127,2,2,0
US,Redfox - SMIPH (SMIPH),2432605001,19636721,Redfox - SSDA - B014Q5S0S8 - WNQXKSUMETE4LS7D4Q2C2PWEPY-028 - MOBILEADS - Gummy06,MOBILE_AD_NETWORK,4/10/2017 7:00,4/24/2017 7:00,CTR,2179992,2969,145.79,3315,31,31,0
US,Redfox - APSHI (APSHI),2309796001,12198532,Redfox - SSDA - B014K5H2N8 - OKLGSQSS2SST4FPZRKZEEVXIVY-002 - MOBILEADS - Tobrix Underground 09,MOBILE_AD_NETWORK,1/25/2017 8:00,2/8/2017 8:00,CTR,819565,1741,84.81,1647,10,10,0
US,Redfox - OUTRI (OUTRI),2391954001,16005642,Redfox - SSDA - B014H8QKB8 - A25A3C2JGINGV4EZLH4PYZLZSU-027 - MOBILEADS - CC_AMZ_10CPC_2,MOBILE_AD_NETWORK,3/18/2017 8:00,4/1/2017 8:00,CTR,4772569,10815,500.22,3696,73,73,0
US,Purell_NY,2373260001,15131591,Purell Q1/Q2 2017 - B2B - Prospecting,AAP,3/13/2017 4:00,7/1/2017 3:59,PURCHASE,4109936,1737,14071.8188,1620,15,12,250.32
US,Ubisoft,2543047001,48257494,FY18_ACO_Announce_Detail Page View Awareness_Pre-Order,AAP,6/11/2017 4:00,6/25/2017 3:59,CSR,3635040,3860,21018.3755,30363,554,555,49265.96
US,Redfox - GAX6C (GAX6C),2562970001,53932236,Redfox - SSDA - B06ZZ2CGKQ - ZCZYNQQFUQ2KOFGXUS4ULHLVGI - MOBILEADS - Lots O&#39; Slots Puzzle Test...,MOBILE_AD_NETWORK,6/14/2017 7:00,6/21/2017 7:00,CTR,85431,279,13.45,290,0,0,0
US,Tyson - US,2284576001,10877097,Hillshire Farms Ropes O&O FYQ2 AAP,AAP_MOBILE,1/2/2017 5:00,4/1/2017 3:59,CTR,6574361,1918,7163.737,0,7,7,25.51
US,Redfox - MOCQ5 (MOCQ5),2799345001,328179586,"Redfox - SSDA - B073PKQL97 - H5GCIVEA3OQV6XGP7FFL5ROF6E - MOBILEADS - Omlet Arcade - Stream, meet, ...",MOBILE_AD_NETWORK,8/31/2017 7:00,9/7/2017 7:00,CTR,393890,1248,81.32,1582,110,110,0
US,Hyatt_US_Performics,2798554001,327717343,PERHYT77962_2017_Hyatt_REM_Corp_September,AAP,9/1/2017 4:00,10/1/2017 3:59,CVR,199778,51,827.1917,0,0,0,0
US,MidWest Homes For Pets - US,2301372001,11824108,MW Crates 2017_AAP,AAP_MOBILE,2/1/2017 5:00,9/1/2017 3:59,PURCHASE,31558387,31551,72884.9254,132310,7941,8347,304280.41
US,Razer - US,3089127001,575902991,Razer - US_Razer - US - Stealth & Blade - Q4 - XSV_17 - Tablet_New_AAP_11/20-12/23,AAP,11/20/2017 5:00,12/24/2017 4:59,PURCHASE,2587843,670,8898.7496,1676,7,7,12124.8
US,Logitech - US,2766232001,309322171,Logitech_iCrossing_Circle FY18_AAP_New August,AAP,8/22/2017 4:00,9/1/2017 3:59,PURCHASE,1577790,761,4393.3506,43,1,1,199.99
US,Merrick - US,2394809001,16200892,Merrick Petcare_2017 - AAP: Wet - DO NOT USE,AAP,5/1/2017 4:00,1/1/2018 4:59,PURCHASE,31915,5,82.9438,9,0,0,0
US,NOBULL - US,2586308001,67128671,NOBULL - US_Project Dear - NOBULL - AAP/RT June - Aug_AAP_06/26-08/25,AAP,7/6/2017 4:00,11/1/2017 3:59,PURCHASE,2931269,2111,9283.2733,5324,100,100,13320
US,Norton Publishing - US,2806148001,334224238,Norton Publishing - US_Norton 2H 2017_AAP DeCom Purchase - The Burning Girl_09/01-09/30,AAP_MOBILE,9/1/2017 4:00,10/9/2017 3:59,PURCHASE,1539693,3029,3893.701,4508,115,116,1717.24
US,Visit Scotland,2328572001,12937321,Visit Scotland - YoHHA 2017 - Display with Margin,AAP,2/6/2017 20:00,3/2/2017 4:59,CVR,1494352,1017,7781.8877,0,0,0,0
US,Skechers - US,2559258001,53524256,Skechers - US_Skechers Test Work Line July_AAP_July 1-31,AAP_MOBILE,7/1/2017 4:00,8/1/2017 3:59,PURCHASE,14657055,33722,51387.3722,52331,2945,2967,156490.76
US,MaxBoost - US,2552086001,51838674,MaxBoost - US_MaxBoost - US - June/July Trianium iPhone 7 AAP & BTF Mobile_AAP_6/12 - 7/31,AAP,6/12/2017 4:00,9/1/2017 3:59,NONE,2474740,1947,14417.8069,6354,203,203,8142.97
US,Test,2475983001,24461568,3PAS Mobile In-app - TEST,AAP_MOBILE,5/3/2017 4:00,5/6/2017 3:59,CTR,50728,0,163.6727,,,,
US,Redfox - GJHPD (GJHPD),2522979001,42376105,Redfox - SSDA - B071VV91MW - GELPZMOP22OSVDBLCYU6HSTT7I - MOBILEADS - 2,MOBILE_AD_NETWORK,5/27/2017 7:00,6/10/2017 7:00,CTR,17240,94,6.5,90,0,0,0
US,Vida Shoes International - US,2678780001,241978609,Carters/OshKosh BTS 2017_AAP,AAP_MOBILE,8/16/2017 4:00,10/1/2017 3:59,PURCHASE,6743941,11486,21160.1117,720,60,60,1417.17
US,MW - Lexington,2732494001,290445597,Lexington - A/P/C - Murano,AAP,8/11/2017 4:00,9/1/2017 3:59,CTR,15823,5,99.8695,,,,
US,Stanley Black and Decker,2363111001,14606343,Stanley Black and Decker_DEWALT 20v OD NLPS_AAP_04/01-06/30,AAP,4/25/2017 4:00,7/1/2017 3:59,NONE,6002327,3569,13880.461,4683,119,120,21248.72
US,"TomTom, Inc.",2317757001,12448256,Spark 3 H1 2017,AAP,1/31/2017 5:00,4/1/2017 3:59,PURCHASE,683744,121,1159.9217,244,3,3,438.98
US,Activision - US,2954065001,456885262,Activision_COD WWII Launch Campaign_2017_AAP Display_10/16-11/19,AAP,10/16/2017 4:00,11/20/2017 4:59,PURCHASE,6040611,1273,19991.399,31132,2443,2524,150406.71
US,Jack Links - US,2502286001,35082051,Jack Links_2017 Upfront_AAP,AAP,5/19/2017 4:00,1/1/2018 4:59,PURCHASE,14965718,2803,39238.7002,15574,4901,7294,73498.86
US,Valerian,2578120001,59465392,Valerian AAP Campaign,AAP,6/26/2017 4:00,7/23/2017 6:00,CTR,20987314,15464,94442.1236,2458,252,253,1217.6
US,Curology - US,2337608001,13379820,Curology - US_Curology Inital Investment AAP ONLY_AAP,AAP_MOBILE,2/17/2017 5:00,7/1/2017 3:59,CVR,9996529,24320,32431.7831,0,0,0,0
US,Spire Wearable - US,2765570001,309128461,Spire Wearable - US_Spire q2 ‘17_AAP_6-14_8-14 - Part II,AAP,8/21/2017 4:00,10/1/2017 3:59,PURCHASE,2259700,822,5907.6161,954,3,3,229.88
US,The Coca Cola Company - US,2427651001,19193032,The Coca Cola Company - US_Gold Peak Q2 2017_AAP_4/24-9/30 - DLX,AAP,4/24/2017 4:00,9/9/2017 3:59,PURCHASE,21204788,2653,48392.8047,3150,1778,3678,14937.56
US,Seventh Generation,2639552001,212314683,Seventh Generation_Seventh Generation Honest Co. Diapers Q3 2017_AAP_Toddler - Purchase,AAP,7/12/2017 4:00,9/1/2017 3:59,PURCHASE,6343196,399,14779.8092,1883,184,196,6197.07
US,Redfox - CYCEW (CYCEW),2517950001,38782017,Redfox - SSDA - B071KRDF4L - KQVR3ZCBBXX2L76USYKWBFU2LU - MOBILEADS - Code Adventures : Programming...,MOBILE_AD_NETWORK,5/24/2017 7:00,6/7/2017 7:00,CTR,325266,1076,50.34,319,0,0,0
US,Redfox - ABSR2 (ABSR2),2851602001,377300702,Redfox - SSDA - B00AVGGYNA - LBRRA4FIXJK4PCIC4SBCLQORVY-013 - MOBILEADS - Bingo! Amazon Audiences 2,MOBILE_AD_NETWORK,9/15/2017 7:00,9/29/2017 7:00,CTR,998727,950,100.32,1209,90,90,0
US,Redfox - JKO41 (JKO41),2534543001,45121885,Redfox - SSDA - B0719TXFJN - MEN7H5W7NOUNWBBXKORG3BEA5Y - MOBILEADS - Evhacon 2 LD Campaign,MOBILE_AD_NETWORK,6/2/2017 7:00,6/16/2017 7:00,CTR,157498,219,15.15,225,4,4,0
US,Redfox - GAX6C (GAX6C),2602614001,72612103,Redfox - SSDA - B06ZZ2CGKQ - U6LNWFAZPT3TRALGYX6IZWFGSI - MOBILEADS - Lots O&#39; Slots Puzzle Ad T...,MOBILE_AD_NETWORK,6/29/2017 7:00,7/6/2017 7:00,CTR,85449,273,13.39,284,1,1,0
US,Invicta - US,2465363001,22265630,Invicta - US_Invicta - US - Invicta Father's Day 2017_AAP_5/15 - 6/16,AAP,5/15/2017 4:00,7/13/2017 3:59,PURCHASE,6882215,3038,17451.4033,19330,449,477,36887.16
US,Havaianas,2411902001,17310482,Havaianas Lookalike - (55364),AAP,4/3/2017 4:00,7/1/2017 3:59,PURCHASE,4236354,2515,19070.4964,4881,247,250,4596.01
US,Ubisoft,2731971001,290289820,FY18_US_RKB_LAUN_AAP_Display_Retargeting_PO#63993,AAP,8/15/2017 9:00,9/21/2017 3:59,PURCHASE,221534,431,1382.0996,1939,92,92,5354.81
US,Stanley Black and Decker,2277459001,10462807,Stanley Black and Decker_Big Game Sponsorship 2017 & Q1 Campaigns_AAP_FLEXVOLT RELAUNCH_2/1-3/31,AAP,3/23/2017 4:00,4/1/2017 3:59,NONE,10542887,4327,28926.3714,4752,82,82,20682.13
US,Reynolds - US,2260612001,9634228,Reynolds - US_Hefty LBB Always On 2017_AAP_01/01 - 06/30,AAP,1/4/2017 5:00,7/1/2017 3:59,CTR,16622433,1065,31586.7117,9100,3621,4722,61017.47
US,Kimberly Clark Corp - US,2266023001,9894586,Kimberly Clark_KC Family Care_Jan_2017 - AAP,AAP,1/1/2017 5:00,2/22/2017 4:59,PURCHASE,4379126,1195,9481.2398,3758,1432,1882,11218.04
US,Newell Brands,2473903001,24005881,"Graco Simple Sway Baby Swing, Abbington May 2017 Always On Test",AAP_MOBILE,5/2/2017 4:00,6/1/2017 3:59,PURCHASE,1041141,1610,4052.6715,26393,848,851,54222.57
US,HMBOS_Titleist,2515186001,38219394,WinAd_May,AAP,5/23/2017 0:00,6/1/2017 3:59,CVR,224315,81,590.9913,0,0,0,0
US,Wahl Clippers - US,2432632001,19637875,Wahl Clippers - US_Wahl Pet May 2017_AAP_6/21-7/16,AAP_MOBILE,6/21/2017 4:00,7/17/2017 3:59,PURCHASE,1619315,2548,5273.499,2948,5,5,285.04
US,Showtime - US,2766212001,309317738,Showtime_Amazon Channels-Q3'17_AAP Display_8.25,AAP,8/25/2017 4:00,8/28/2017 3:59,CTR,4341928,1001,15209.0744,194209,2770,2770,14604.51
US,Helen of Troy - US,2352374001,14128723,Helen of Troy- US_Infusium 23 Feb 2017 Investment_AAP_2/23 - 3/23_Revised,AAP_MOBILE,2/23/2017 5:00,3/24/2017 3:59,CTR,5391540,16604,11624.1362,12019,19,19,225.42
US,Beiersdorf - US,2609990001,84283502,Beiersdorf - US_BDF_Eucerin Repair_Q1-Q2 2017_AAP_07/10-09/30,AAP,7/10/2017 4:00,10/1/2017 3:59,CSR,4391783,1181,10654.0421,2355,32,35,365.29
US,Epitomie Fitness - US,2816945001,355679541,Epitomie Fitness - US_Epitomie Fitness Q3 2017_D.E.A.R Only_AAP eCommercre remarketing_09/06-11/30 [PMF]_CANCELLED,AAP_MOBILE,9/6/2017 4:00,12/1/2017 4:59,PURCHASE,614224,1163,2363.4888,862,34,34,492.6
US,Pepsi Co - US,2152438001,5534397,PepsiCo Q1 Pantry Jan 2017-AAP,AAP_MOBILE,1/1/2017 5:00,4/1/2017 3:59,PURCHASE,27603540,25046,62031.3261,233759,127068,171251,695230.05
US,Haggar Clothing Company - US,2498386001,32989477,Haggar Clothing Co. - US_Haggar_Father'sDay_June2017_AAP_6/2 - 6/18,AAP_MOBILE,6/2/2017 4:00,6/19/2017 3:59,PURCHASE,4561108,9481,14968.8797,40284,3369,3568,114414.32
US,The Sak - US,2482450001,26631657,The Sak - US_The Sak Spring 2017_AAP_5/18-6/20,AAP_MOBILE,5/18/2017 4:00,6/21/2017 3:59,PURCHASE,10077497,19715,29208.7361,12825,145,148,9789.9
US,P&G Scale,2514918001,37963666,Family_AAP_Bounty,AAP,5/24/2017 4:00,7/1/2017 3:59,PURCHASE,9215795,3575,46802.9084,17222,6199,6670,144346.95
US,Intel Corporation – US,2901641001,403702415,"Intel America, Inc_2017 Intel US EGG Sponsorship_AAP Purchase_11/15 - 12/24",AAP_MOBILE,11/15/2017 5:00,12/25/2017 4:59,PURCHASE,21717895,51482,80912.5221,217874,2676,2761,1505166.33
US,Redfox - RIZRY (RIZRY),2857902001,382228914,Redfox - SSDA - B075NNXZGR - 5JC37SIEPISSUTOE2CAICRDHNA - MOBILEADS - Icone Technology Pro Campaign,MOBILE_AD_NETWORK,9/17/2017 7:00,9/24/2017 7:00,CTR,661339,1616,173.52,1342,0,0,0
US,MA - Raleigh-Durham (Fayetteville),2700332001,264548178,Raleigh-Durham (Fayetteville) - A/P/C - Titan,AAP,8/2/2017 4:00,10/1/2017 3:59,CTR,100779,31,459.3784,,,,
US,RevitaLash - US,2395895001,16308537,RevitaLash - US_RevitaLash Spring 2017_AAP_04/01_05/31,AAP,4/1/2017 4:00,6/1/2017 3:59,PURCHASE,2325093,481,5304.5775,645,14,15,1470
US,Sonos - US,2503180001,35259541,Sonos - US_Sonos Father's Day 2017 Promotion_AAP_P1 (rotate 2)_6/04-6/18,AAP_MOBILE,6/4/2017 7:00,6/19/2017 6:59,PURCHASE,2693182,5275,7499.9243,10921,182,203,83019.4
US,Windstream Consumer 2017,2261370001,9750608,2017 Q1 Consumer_Defend,AAP,1/5/2017 5:00,4/1/2017 3:59,CVR,3598487,2023,16998.4158,0,0,0,0
US,Havaianas,2605767001,73784340,Havaianas Lookalike - (55364) 8%,AAP,7/1/2017 4:00,9/1/2017 3:59,PURCHASE,3521978,2572,21333.6058,4495,220,225,4040.48
US,Baffin - US,2806290001,334317284,Baffin - US_Baffin Q4 2017_AAP_11/17-12/23,AAP_MOBILE,11/17/2017 5:00,12/24/2017 4:59,PURCHASE,3778279,6448,12338.313,4328,197,199,15783.77
US,Oculus - US,2952744001,456507347,Oculus_Rift P8-OCT Segment_Q42017_PSA_AAP_10/11-10/31,AAP_MOBILE,10/11/2017 19:00,11/1/2017 3:59,CVR,3365045,9055,12522.0865,1837,36,37,7274.49
US,Nestle - US,2072952001,2827348,BabyNes 2h'16 - AAP,AAP,9/3/2016 4:00,3/1/2017 4:59,NONE,711902,407,1859.5463,923,34,49,3074.96
US,Redfox - 994GT (994GT),2563398001,54099163,Redfox - SSDA - B072MBGVD2 - 5W35P5YPUHZJOF2WUGFPHBDPTY - MOBILEADS - iShare Campaign,MOBILE_AD_NETWORK,6/14/2017 7:00,6/28/2017 7:00,CTR,173018,290,21.06,265,1,1,0
US,Oculus - US,2794628001,325805512,Oculus_Rift P7 HARDWARE WITH PRICING_Q32017_AAP Desktop and Mobile,AAP,9/5/2017 4:00,10/11/2017 3:59,PURCHASE,8010841,1356,17969.3148,1931,17,17,4025.53
US,CT - Shreveport,2751147001,300584838,Shreveport - A/P/C - Maxima,AAP,8/17/2017 4:00,10/1/2017 3:59,CTR,18767,4,101.5317,,,,
US,Vogel's - US,2323621001,12733961,Vogel's Q1 Super Bowl_CES,AAP,3/1/2017 5:00,4/1/2017 3:59,PURCHASE,4595814,1864,10313.4562,2142,5,5,166.95
US,Test,2412327001,17326186,BW Live Order,AAP,3/29/2017 4:00,6/1/2017 3:59,CTR,41255,38,56.0305,,,,
US,Levi Strauss & Co.,2650563001,220653713,Levi Strauss & Co._Levi's Back to School 2017_AAP_07/27 - 09/04_Women,AAP_MOBILE,7/27/2017 4:00,9/5/2017 3:59,PURCHASE,4444397,7898,12802.1563,12173,1114,1274,50507.51
US,Acer America - US,2807915001,338257155,Acer America - US_Acer Gaming Triton AAP Sept Q3 2017_AAP Purchase Link-In_9/10-9/30,AAP_MOBILE,9/10/2017 4:00,10/1/2017 3:59,PURCHASE,2639791,5153,9700.4477,4743,0,0,0
US,Under Armour,2578340001,59571864,Under Armour_Under Armour - Back2School Event_AAP_7/14-9/30 - H2 2017,AAP,7/31/2017 4:00,10/1/2017 3:59,PURCHASE,11531845,2144,24105.6431,109802,3856,3925,184635.02
US,Nestle - US,2755706001,302670136,Nestle - US_Nestle Waters: Nestea Fresh June-August 2017_AAP_8/24 - 9/24,AAP,8/24/2017 4:00,9/25/2017 3:59,PURCHASE,18397366,4806,63440.7557,343,117,217,639.66
US,Sony Electronics - US,2254732001,9324379,Sony Electronics - SOE Sound SNA Q4 Evergreen - AMZN US Amazon Ad Platform (AAP) (2345357),AAP_MOBILE,1/1/2017 5:00,4/1/2017 3:59,PURCHASE,6739302,12017,14974.9109,47863,528,538,162017.13
US,CT - Fort Smith/Fayetteville/Springdale/Rogers,2727871001,288427831,Fort Smith/Fayetteville/Springdale/Rogers - A/P/C- Maxima,AAP,8/10/2017 4:00,9/1/2017 3:59,CTR,12052,1,100.0903,,,,
US,Mars_Wrigley_US,2454309001,21213681,STRMSF78482_MDG0_SH_2017_DIS_AAP_Purchase_GM_O-R9Q2 - part 2,AAP_MOBILE,4/22/2017 4:00,6/26/2017 3:59,PURCHASE,563255,436,816.1331,591,10,10,147.39
US,Pfizer OTC,2819665001,357036857,Q3'17_Emergen-C_Display_Audience Targeting_HALS_Sept_O-QHPP,AAP_MOBILE,9/6/2017 4:00,10/1/2017 3:59,PURCHASE,5612029,7181,6411.0908,10060,69,71,818.29
US,SE - Charlotte,2700043001,264031731,Charlotte - A/P/C - Rogue,AAP,8/3/2017 4:00,10/1/2017 3:59,CTR,312954,36,1423.0311,,,,
US,Lionsgate,2910311001,410759133,My Little Pony Wk2,AAP_MOBILE,10/5/2017 7:00,10/9/2017 6:59,CTR,804335,4842,2932.1687,,,,
US,CBS Interactive - US,3028375001,508163849,CBS All Access_ TVOD_ Scorpion S4_Q42017,AAP_MOBILE,11/13/2017 5:00,12/1/2017 4:59,PURCHASE,7991662,13374,29501.8146,17138,219,219,2585.86
US,Hudson Lighting-US,2598896001,71566663,Hudson Lighting-US_Hudson Lighting Q3 2017_AAP_JULY/10-SEPT/10,AAP,7/10/2017 4:00,9/11/2017 3:59,PURCHASE,2450308,578,5875.1085,2847,236,393,7900.05
US,Redfox - SVAG8 (SVAG8),2846957001,375382648,Redfox - SSDA - B06XY3XXX8 - AAVMCST77W2JUUNGY6Q6Z4MOWM-004 - MOBILEADS - Bella Fashion Design Campaign,MOBILE_AD_NETWORK,9/14/2017 7:00,10/14/2017 7:00,CTR,1125735,7117,379.99,2969,21,21,0
US,Ubisoft,3094630001,578700793,FY18_US_MONOPOLY_LAUN_HolidaySupport,AAP_MOBILE,11/16/2017 12:00,12/1/2017 4:59,PURCHASE,679980,1438,3716.8353,5086,249,255,6391.44
US,CenturyLink - US,2265731001,9887650,CenturyLink SMB_Q1 2017 - AAP,AAP,1/1/2017 5:00,4/1/2017 3:59,CVR,41405874,41075,98631.0442,0,0,0,0
US,Redfox - RVAAD (RVAAD),2329480001,12976897,Redfox - SSDA - B00VTVJYTC - TDYMHQFRCYCFQS4Y756IGSB2HA-037 - MOBILEADS - Balloon Paradise Campaign -Bo...,MOBILE_AD_NETWORK,2/7/2017 7:00,2/21/2017 7:00,CTR,544961,2603,123.85,2970,39,39,0
US,Purina - US,2577274001,59202998,Purina Shopper Q2 SnS_AAP Viewability Guarantee,AAP,6/19/2017 4:00,7/11/2017 3:59,CTR,15610111,7638,73996.2873,17209,4869,5533,135156.53
US,Bose - US,2462395001,21894382,Bose Consideration – Father’s Day Revolve Flex – Q1Q2 2017 (AAP),AAP_MOBILE,5/12/2017 4:00,9/1/2017 3:59,CSR,3551829,6599,8056.2538,44662,1282,1303,272593.93
US,Saputo - US,2737725001,292530156,Saputo_Specialty Cheese 2017_Amazon Ad Platform (AAP)_Joan of Arc,AAP_MOBILE,8/11/2017 4:00,9/6/2017 3:59,CTR,1600870,3450,5731.7624,29,214,224,1040.77
US,Payoneer - US,2918884001,428101803,Payoneer - US_Payoneer_Seller Central_2017_AAP-CPA LInkOut-10/3-10/31,AAP,10/3/2017 4:00,11/1/2017 3:59,CVR,609247,299,1725.6766,,,,
US,Bissell,2869824001,389618235,Bissell_Bissell ProHeat 2X_Q4_2017_AAP Purchase_9/21-11/30 [POD],AAP_MOBILE,9/21/2017 4:00,12/1/2017 4:59,NONE,2512522,1536,6440.6918,3474,54,54,11848.1
US,Sony Pictures Home Entertainment - US,2890798001,399305791,Sony Pictures Home Entertainment - SPHE_The Emoji Movie_Q4_2017_10/10-10/19_AAP_Final,AAP_MOBILE,10/10/2017 4:00,10/20/2017 3:59,PURCHASE,6620220,13254,25288.0416,143756,9583,9599,108331.69
US,Redfox - BLV0L (BLV0L),2458535001,21435377,Redfox - SSDA - B06W5S9PML - AKO3YJ6AT2CEXVVNXQ2MZ76DYE - MOBILEADS - Gem Collector Campaign,MOBILE_AD_NETWORK,4/24/2017 7:00,5/8/2017 7:00,CTR,235529,363,17.79,347,0,0,0
US,Redfox - DIHCB (DIHCB),2294776001,11405720,Redfox - SSDA - B018C2QNRQ - DKILLRQXV7VQJCPUR6LKT2G7NU-016 - MOBILEADS - Vikings - Midrange without fu...,MOBILE_AD_NETWORK,1/14/2017 7:00,1/28/2017 7:00,CTR,415919,1011,100.42,1000,4,4,0
US,Nokia,3069095001,562411724,Nokia Brand Transformation - Fall 2017 - Thermo,AAP,11/9/2017 5:00,12/25/2017 4:59,PURCHASE,10504604,4285,48131.3395,3338,36,39,2940.56
US,Redfox - ACM3D (ACM3D),2958281001,458491339,Redfox - SSDA - B06ZXVYVVM - XBU3MMEAX5ANBYFCLN2DVMKS34 - MOBILEADS - Seven Minute workout Campaign,MOBILE_AD_NETWORK,10/13/2017 7:00,10/21/2017 7:00,CTR,1003274,1772,180.35,1676,0,0,0
US,Yescom - US,2817398001,355815185,Yescom - US_Yescom Q3 17_AAP_09/13-11/13,AAP_MOBILE,9/13/2017 4:00,11/14/2017 4:59,PURCHASE,2137406,5136,9098.2214,6114,125,130,8554.65
US,Optimum Nutrition - US,2424493001,18976132,ON_Q2 2017_GSW Conversion (5lb) AAP,AAP,4/6/2017 4:00,7/1/2017 3:59,PURCHASE,1910944,354,4085.0752,3310,485,492,23790.9
US,Fox Home Entertainment - US,2474497001,24116197,Fox Home Entertainment - US_FOX HE_ Table 19 BD/DVD_ Q22017_AAP_06/13-06/18,AAP,6/13/2017 4:00,6/26/2017 3:59,PURCHASE,4678054,1365,12826.3011,15950,1679,1681,10896.08
US,Church & Dwight - US,2593359001,69967317,Church & Dwight - US_Church & Dwight Vitafusion Q3 2017_AAP,AAP_MOBILE,6/1/2017 4:00,10/1/2017 3:59,NONE,4315621,8051,8763.5864,10003,248,259,2751.76
US,Natrol - US,2562401001,53899886,Natrol Q3 2017 - Biotin,AAP_MOBILE,6/19/2017 4:00,8/12/2017 3:59,NONE,9635473,19650,33002.5526,37683,3768,3971,49478.79
US,Redfox - 4QEY4 (4QEY4),3207491001,685631690,Redfox - SSDA - B075XSG8FW - YS6MSQVDSO3TIHON2TRLZHWK2E - MOBILEADS - kiddZtube | Safe YouTube Kids...,MOBILE_AD_NETWORK,12/14/2017 8:00,12/22/2017 8:00,CTR,396066,773,50.32,553,0,0,0
US,Sony Interactive Entertainment – US,2627167001,141524201,SIEA - Brand Summer 2017 - Mediacom - AAP,AAP,7/11/2017 1:00,7/12/2017 6:59,PURCHASE,8067086,3676,41044.0185,130187,5147,5212,811918.8
US,Dyson-US,2628066001,143106150,Dyson Prime Day 2017 - AAP ASIN RT Cord Free,AAP_MOBILE,7/7/2017 4:00,8/1/2017 3:59,PURCHASE,1363501,3004,5735.1414,7014,124,123,45928.74
US,Jam City - US,1919513001,856252,App_DL - Tier2 - Kochava - SGN Games - Genies and Gems - Q2 2016,AAP_MOBILE,4/18/2016 4:00,7/1/2017 3:59,APP_DL,352302,15129,1734.6592,0,0,0,0
US,IRIS - US,3037344001,516574415,IRIS - US_IRIS_RTA Funiture_Q4_2017_AAP_11/23 - 12/23,AAP_MOBILE,11/17/2017 5:00,12/24/2017 4:59,PURCHASE,6177618,12126,22774.2407,15882,38,42,1331.52
US,MW - Lansing,2732368001,290411058,Lansing - A/P/C - Sentra,AAP,8/11/2017 4:00,9/1/2017 3:59,CTR,16024,7,99.944,,,,
